name,type,expr,t_ref,reason,our_count
P34488,pun,a*b*!c*d+!b*!c*!d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*d,10,suboptimal,18
P34489,pdn,a*!b*!c*!d+a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*d,11,suboptimal,18
P34489,pun,a*!b*!c*!d+a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*d,11,suboptimal,12
P34490,pdn,a*b*!c*d+!a*!c*!d+!b*c*d+!a*!b*d+!a*b*c,9,suboptimal,13
P34490,pun,a*b*!c*d+!a*!c*!d+!b*c*d+!a*!b*d+!a*b*c,9,suboptimal,10
P34491,pdn,a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*d,10,suboptimal,11
P34491,pun,a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d+!a*!b*d,10,suboptimal,13
P34492,pdn,a*b*!c*d+!b*!c*!d+!b*c*d+!a*!b*d+!a*b*c,10,failed,
P34492,pun,a*b*!c*d+!b*!c*!d+!b*c*d+!a*!b*d+!a*b*c,10,failed,
P34493,pdn,a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*!b*d+!a*b*c,10,suboptimal,17
P34493,pun,a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*!b*d+!a*b*c,10,failed,
P34494,pdn,a*b*!c*d+!b*c*d+!a*!b*!c+!a*b*c,8,suboptimal,19
P34494,pun,a*b*!c*d+!b*c*d+!a*!b*!c+!a*b*c,8,suboptimal,9
P34495,pdn,a*b*!c*d+!b*c*d+!a*!b*d+!a*b*c,9,suboptimal,14
P34495,pun,a*b*!c*d+!b*c*d+!a*!b*d+!a*b*c,9,suboptimal,11
P34528,pdn,!b*c*d+!a*c*d+a*b*!c+!c*!d+!a*!b,9,suboptimal,14
P34528,pun,!b*c*d+!a*c*d+a*b*!c+!c*!d+!a*!b,9,suboptimal,11
P34529,pdn,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,11,failed,
P34529,pun,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,11,failed,
P34530,pdn,!a*!c*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b,9,suboptimal,13
P34530,pun,!a*!c*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b,9,suboptimal,17
P34531,pdn,b*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,11,suboptimal,20
P34531,pun,b*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,11,failed,
P34534,pdn,!b*c*d+!a*c*d+a*b*!c+!a*!b,8,suboptimal,13
P34534,pun,!b*c*d+!a*c*d+a*b*!c+!a*!b,8,suboptimal,14
P34535,pdn,!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,10,suboptimal,20
P34535,pun,!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!a*!b*c,10,suboptimal,13
P34536,pdn,a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b,10,suboptimal,19
P34536,pun,a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b,10,suboptimal,16
P34537,pdn,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,12,failed,
P34537,pun,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,12,failed,
P34538,pdn,a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b,9,suboptimal,14
P34538,pun,a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b,9,suboptimal,14
P34539,pdn,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,10,failed,
P34539,pun,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,10,suboptimal,19
P34542,pdn,a*b*!c*d+!b*c*d+!a*c*d+!a*!b,8,suboptimal,12
P34542,pun,a*b*!c*d+!b*c*d+!a*c*d+!a*!b,8,suboptimal,9
P34543,pdn,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,9,suboptimal,16
P34543,pun,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d+!a*!b*c,9,suboptimal,16
P34544,pdn,!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!c*!d,9,suboptimal,16
P34544,pun,!b*c*d+!a*c*d+!a*!b*d+a*b*!c+!c*!d,9,suboptimal,16
P34545,pdn,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c,10,suboptimal,20
P34545,pun,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c,10,failed,
P34546,pdn,b*!c*!d+!b*c*d+!a*c*d+!a*!b*!c+a*b*!c,9,suboptimal,15
P34546,pun,b*!c*!d+!b*c*d+!a*c*d+!a*!b*!c+a*b*!c,9,suboptimal,10
P34547,pdn,b*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c,9,suboptimal,17
P34547,pun,b*!c*!d+!b*c*d+!a*c*d+!a*!b*d+a*b*!c,9,suboptimal,15
P34550,pdn,!b*c*d+!a*c*d+!a*!b*!c+a*b*!c,8,suboptimal,13
P34550,pun,!b*c*d+!a*c*d+!a*!b*!c+a*b*!c,8,suboptimal,9
P34551,pdn,!b*c*d+!a*c*d+!a*!b*d+a*b*!c,8,suboptimal,12
P34551,pun,!b*c*d+!a*c*d+!a*!b*d+a*b*!c,8,suboptimal,14
P34552,pdn,a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b*d,10,suboptimal,17
P34552,pun,a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b*d,10,failed,
P34553,pdn,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,11,suboptimal,20
P34553,pun,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,11,suboptimal,12
P34554,pdn,a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b*d,10,suboptimal,13
P34554,pun,a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d+!a*!b*d,10,suboptimal,12
P34555,pdn,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,10,failed,
P34555,pun,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,10,suboptimal,14
P34558,pdn,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*!c,9,suboptimal,13
P34558,pun,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*!c,9,suboptimal,11
P34559,pdn,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*d,8,failed,
P34678,pdn,!a*!b*!c*!d+a*b*!d+!b*c*d+!a*c*d+a*b*!c,10,failed,
P34678,pun,!a*!b*!c*!d+a*b*!d+!b*c*d+!a*c*d+a*b*!c,10,suboptimal,12
P34679,pdn,a*b*!d+!b*c*d+!a*c*d+a*b*!c,8,suboptimal,11
P34679,pun,a*b*!d+!b*c*d+!a*c*d+a*b*!c,8,suboptimal,11
P34680,pdn,a*b*c*!d+a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d,10,suboptimal,14
P34680,pun,a*b*c*!d+a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d,10,suboptimal,14
P34681,pdn,a*!b*!c*!d+!a*b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,12,failed,
P34681,pun,a*!b*!c*!d+!a*b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,12,suboptimal,17
P34682,pdn,a*b*c*!d+a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d,10,suboptimal,13
P34683,pdn,!a*b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,10,failed,
P34683,pun,!a*b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,10,suboptimal,18
P34686,pdn,!a*!b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,11,suboptimal,14
P34686,pun,!a*!b*!c*!d+a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,11,suboptimal,12
P34687,pdn,a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,9,suboptimal,12
P34687,pun,a*b*c*!d+a*b*!c*d+!b*c*d+!a*c*d,9,suboptimal,18
P34688,pdn,a*b*!c+!c*!d+!b*c+!a*c,7,suboptimal,10
P34688,pun,a*b*!c+!c*!d+!b*c+!a*c,7,suboptimal,8
P34689,pdn,a*!b*!d+!a*b*!d+a*b*!c+!b*c+!a*c,9,suboptimal,12
P34689,pun,a*!b*!d+!a*b*!d+a*b*!c+!b*c+!a*c,9,suboptimal,14
P34690,pdn,a*b*!c+!a*!d+!b*c+!a*c,7,suboptimal,10
P34691,pdn,!a*b*!d+a*b*!c+!b*c+!a*c,7,suboptimal,10
P34691,pun,!a*b*!d+a*b*!c+!b*c+!a*c,7,suboptimal,9
P34694,pdn,!a*!b*!d+a*b*!c+!b*c+!a*c,8,suboptimal,15
P34694,pun,!a*!b*!d+a*b*!c+!b*c+!a*c,8,suboptimal,13
P34695,pdn,a*b*!c+!b*c+!a*c,6,suboptimal,7
P34695,pun,a*b*!c+!b*c+!a*c,6,suboptimal,7
P34696,pdn,a*b*!c*d+!b*!d+!a*!d+!b*c+!a*c,8,suboptimal,11
P34696,pun,a*b*!c*d+!b*!d+!a*!d+!b*c+!a*c,8,suboptimal,12
P34697,pdn,a*b*!c*d+a*!b*!d+!a*b*!d+!b*c+!a*c,9,suboptimal,10
P34697,pun,a*b*!c*d+a*!b*!d+!a*b*!d+!b*c+!a*c,9,suboptimal,19
P34698,pdn,a*b*!c*d+!a*!d+!b*c+!a*c,8,suboptimal,13
P34698,pun,a*b*!c*d+!a*!d+!b*c+!a*c,8,suboptimal,16
P34699,pdn,a*b*!c*d+!a*b*!d+!b*c+!a*c,8,suboptimal,11
P34699,pun,a*b*!c*d+!a*b*!d+!b*c+!a*c,8,suboptimal,10
P34702,pdn,a*b*!c*d+!a*!b*!d+!b*c+!a*c,9,suboptimal,11
P34702,pun,a*b*!c*d+!a*!b*!d+!b*c+!a*c,9,suboptimal,17
P34703,pdn,a*b*!c*d+!b*c+!a*c,7,suboptimal,8
P34703,pun,a*b*!c*d+!b*c+!a*c,7,suboptimal,10
P34704,pdn,a*!b*!d+!b*c*d+a*b*!c+!a*b*c+!c*!d,9,suboptimal,13
P34704,pun,a*!b*!d+!b*c*d+a*b*!c+!a*b*c+!c*!d,9,suboptimal,11
P34705,pdn,a*!b*!d+!a*b*!d+!b*c*d+!a*c*d+a*b*!c,9,suboptimal,10
P34705,pun,a*!b*!d+!a*b*!d+!b*c*d+!a*c*d+a*b*!c,9,suboptimal,14
P34706,pdn,!a*!c*!d+!a*b*!d+!a*c*d+a*b*!c+a*!b*c,9,suboptimal,15
P34706,pun,!a*!c*!d+!a*b*!d+!a*c*d+a*b*!c+a*!b*c,9,failed,
P34707,pdn,!a*b*!d+!a*c*d+a*b*!c+a*!b*c,8,suboptimal,14
P34707,pun,!a*b*!d+!a*c*d+a*b*!c+a*!b*c,8,suboptimal,13
P34710,pdn,!a*!b*!c*!d+!b*c*d+a*b*!c+a*!b*c+!a*b*c,10,failed,
P34710,pun,!a*!b*!c*!d+!b*c*d+a*b*!c+a*!b*c+!a*b*c,10,failed,
P34711,pdn,!b*c*d+a*b*!c+a*!b*c+!a*b*c,8,suboptimal,11
P34711,pun,!b*c*d+a*b*!c+a*!b*c+!a*b*c,8,suboptimal,11
P34712,pdn,a*b*!c*d+!b*!c*!d+!a*b*!d+!a*c*d+a*!b*c,10,suboptimal,12
P34712,pun,a*b*!c*d+!b*!c*!d+!a*b*!d+!a*c*d+a*!b*c,10,suboptimal,12
P34713,pun,a*b*!c*d+a*!b*!d+!a*b*!d+!b*c*d+!a*c*d,10,suboptimal,16
P34714,pdn,a*b*!c*d+!a*!c*!d+!b*c*d+a*!b*c+!a*b*c,10,suboptimal,19
P34714,pun,a*b*!c*d+!a*!c*!d+!b*c*d+a*!b*c+!a*b*c,10,suboptimal,17
P34715,pdn,a*b*!c*d+!a*b*!d+!a*c*d+a*!b*c,9,suboptimal,11
P34715,pun,a*b*!c*d+!a*b*!d+!a*c*d+a*!b*c,9,suboptimal,12
P34718,pdn,!a*!b*!c*!d+a*b*!c*d+!b*c*d+a*!b*c+!a*b*c,10,suboptimal,18
P34718,pun,!a*!b*!c*!d+a*b*!c*d+!b*c*d+a*!b*c+!a*b*c,10,suboptimal,18
P34719,pdn,a*b*!c*d+!b*c*d+a*!b*c+!a*b*c,8,suboptimal,10
P34719,pun,a*b*!c*d+!b*c*d+a*!b*c+!a*b*c,8,suboptimal,9
P34720,pdn,!b*c*d+a*b*!c+!c*!d+!a*c,8,suboptimal,12
P34720,pun,!b*c*d+a*b*!c+!c*!d+!a*c,8,suboptimal,9
P34721,pdn,a*!c*!d+!a*b*!d+!b*c*d+a*b*!c+!a*c,10,suboptimal,15
P34721,pun,a*!c*!d+!a*b*!d+!b*c*d+a*b*!c+!a*c,10,suboptimal,14
P34722,pdn,!b*c*d+a*b*!c+!a*!d+!a*c,8,suboptimal,10
P34722,pun,!b*c*d+a*b*!c+!a*!d+!a*c,8,suboptimal,14
P34723,pdn,!a*b*!d+!b*c*d+a*b*!c+!a*c,8,suboptimal,13
P34723,pun,!a*b*!d+!b*c*d+a*b*!c+!a*c,8,suboptimal,10
P34724,pun,!b*!c*!d+!b*c*d+a*b*!c+!a*c,8,suboptimal,11
P34725,pdn,a*!c*!d+!b*c*d+a*b*!c+!a*c,8,suboptimal,12
P34725,pun,a*!c*!d+!b*c*d+a*b*!c+!a*c,8,suboptimal,13
P34726,pdn,!a*!b*!d+!b*c*d+a*b*!c+!a*c,8,suboptimal,13
P34726,pun,!a*!b*!d+!b*c*d+a*b*!c+!a*c,8,suboptimal,16
P34727,pdn,!b*c*d+a*b*!c+!a*c,7,suboptimal,17
P34727,pun,!b*c*d+a*b*!c+!a*c,7,suboptimal,13
P34728,pdn,a*b*!c*d+!b*!c*!d+!b*c*d+!a*!d+!a*c,9,suboptimal,11
P34728,pun,a*b*!c*d+!b*!c*!d+!b*c*d+!a*!d+!a*c,9,suboptimal,17
P34729,pdn,a*!b*!c*!d+a*b*!c*d+!a*b*!d+!b*c*d+!a*c,10,suboptimal,16
P34729,pun,a*!b*!c*!d+a*b*!c*d+!a*b*!d+!b*c*d+!a*c,10,failed,
P34730,pdn,a*b*!c*d+!b*c*d+!a*!d+!a*c,8,suboptimal,9
P34730,pun,a*b*!c*d+!b*c*d+!a*!d+!a*c,8,suboptimal,10
P34731,pdn,a*b*!c*d+!a*b*!d+!b*c*d+!a*c,8,suboptimal,10
P34731,pun,a*b*!c*d+!a*b*!d+!b*c*d+!a*c,8,suboptimal,9
P34732,pdn,a*b*!c*d+!b*!c*!d+!b*c*d+!a*c,9,suboptimal,10
P34732,pun,a*b*!c*d+!b*!c*!d+!b*c*d+!a*c,9,suboptimal,17
P34733,pdn,a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*c,9,suboptimal,13
P34733,pun,a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*c,9,suboptimal,19
P34734,pdn,a*b*!c*d+!a*!b*!d+!b*c*d+!a*c,8,suboptimal,14
P34734,pun,a*b*!c*d+!a*!b*!d+!b*c*d+!a*c,8,suboptimal,14
P34735,pdn,a*b*!c*d+!b*c*d+!a*c,7,suboptimal,14
P34735,pun,a*b*!c*d+!b*c*d+!a*c,7,suboptimal,10
P34736,pdn,!b*c*d+a*b*!c+!a*b*c+!c*!d,8,suboptimal,12
P34736,pun,!b*c*d+a*b*!c+!a*b*c+!c*!d,8,suboptimal,13
P34737,pdn,a*!c*!d+!a*b*!d+!b*c*d+!a*c*d+a*b*!c,9,suboptimal,15
P34737,pun,a*!c*!d+!a*b*!d+!b*c*d+!a*c*d+a*b*!c,9,suboptimal,11
P34738,pdn,!a*!c*!d+!b*c*d+a*b*!c+!a*b*c,9,suboptimal,14
P34738,pun,!a*!c*!d+!b*c*d+a*b*!c+!a*b*c,9,suboptimal,11
P34739,pdn,b*!c*!d+!b*c*d+a*b*!c+!a*b*c,8,suboptimal,13
P34739,pun,b*!c*!d+!b*c*d+a*b*!c+!a*b*c,8,suboptimal,11
P34740,pdn,!b*!c*!d+!b*c*d+a*b*!c+!a*b*c,8,suboptimal,13
P34740,pun,!b*!c*!d+!b*c*d+a*b*!c+!a*b*c,8,suboptimal,14
P34741,pdn,a*!c*!d+!b*c*d+a*b*!c+!a*b*c,8,suboptimal,11
P34741,pun,a*!c*!d+!b*c*d+a*b*!c+!a*b*c,8,suboptimal,11
P34742,pdn,!a*!b*!c*!d+!b*c*d+a*b*!c+!a*b*c,9,suboptimal,18
P34742,pun,!a*!b*!c*!d+!b*c*d+a*b*!c+!a*b*c,9,suboptimal,16
P34743,pdn,!b*c*d+a*b*!c+!a*b*c,7,suboptimal,13
P34743,pun,!b*c*d+a*b*!c+!a*b*c,7,suboptimal,11
P34744,pdn,a*b*!c*d+!b*!c*!d+!a*b*!d+!b*c*d+!a*c*d,10,suboptimal,15
P34744,pun,a*b*!c*d+!b*!c*!d+!a*b*!d+!b*c*d+!a*c*d,10,suboptimal,19
P34745,pdn,a*!b*!c*!d+a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d,10,suboptimal,17
P34745,pun,a*!b*!c*!d+a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d,10,failed,
P34746,pdn,a*b*!c*d+!a*!c*!d+!b*c*d+!a*b*c,9,suboptimal,13
P34746,pun,a*b*!c*d+!a*!c*!d+!b*c*d+!a*b*c,9,suboptimal,16
P34747,pdn,a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d,8,suboptimal,9
P34747,pun,a*b*!c*d+!a*b*!d+!b*c*d+!a*c*d,8,suboptimal,11
P34748,pdn,a*b*!c*d+!b*!c*!d+!b*c*d+!a*b*c,9,suboptimal,15
P34748,pun,a*b*!c*d+!b*!c*!d+!b*c*d+!a*b*c,9,suboptimal,16
P34749,pdn,a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*b*c,9,suboptimal,16
P34749,pun,a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*b*c,9,suboptimal,19
P34750,pdn,!a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*b*c,9,suboptimal,18
P34750,pun,!a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*b*c,9,suboptimal,15
P34751,pdn,a*b*!c*d+!b*c*d+!a*b*c,7,suboptimal,10
P34751,pun,a*b*!c*d+!b*c*d+!a*b*c,7,suboptimal,11
P34784,pdn,!a*!b*!d+!b*c*d+!a*c*d+a*b*!c+!c*!d,10,suboptimal,16
P34784,pun,!a*!b*!d+!b*c*d+!a*c*d+a*b*!c+!c*!d,10,suboptimal,12
P34785,pdn,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b*c,10,suboptimal,19
P34785,pun,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b*c,10,failed,
P34786,pdn,!a*!c*!d+!a*!b*!d+!b*c*d+!a*c*d+a*b*!c,9,suboptimal,14
P34786,pun,!a*!c*!d+!a*!b*!d+!b*c*d+!a*c*d+a*b*!c,9,failed,
P34787,pdn,b*!c*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b*c,10,suboptimal,17
P34787,pun,b*!c*!d+!b*c*d+!a*c*d+a*b*!c+!a*!b*c,10,suboptimal,17
P34790,pdn,!a*!b*!d+!b*c*d+!a*c*d+a*b*!c,9,suboptimal,14
P34790,pun,!a*!b*!d+!b*c*d+!a*c*d+a*b*!c,9,suboptimal,10
P34791,pdn,!b*c*d+!a*c*d+a*b*!c+!a*!b*c,9,suboptimal,12
P34791,pun,!b*c*d+!a*c*d+a*b*!c+!a*!b*c,9,suboptimal,12
P34792,pdn,a*b*!c*d+!b*!c*!d+!a*!c*!d+!a*!b*!d+!b*c*d+!a*c*d,11,suboptimal,20
P34792,pun,a*b*!c*d+!b*!c*!d+!a*!c*!d+!a*!b*!d+!b*c*d+!a*c*d,11,suboptimal,16
P34793,pdn,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*c,11,failed,
P34793,pun,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*c,11,failed,
P34794,pdn,a*b*!c*d+!a*!c*!d+!a*!b*!d+!b*c*d+!a*c*d,9,suboptimal,13
P34794,pun,a*b*!c*d+!a*!c*!d+!a*!b*!d+!b*c*d+!a*c*d,9,suboptimal,17
P34795,pdn,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*c,9,suboptimal,15
P34795,pun,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d+!a*!b*c,9,suboptimal,18
P34798,pdn,a*b*!c*d+!a*!b*!d+!b*c*d+!a*c*d,9,suboptimal,14
P34798,pun,a*b*!c*d+!a*!b*!d+!b*c*d+!a*c*d,9,suboptimal,11
P34799,pdn,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*c,9,suboptimal,12
P34799,pun,a*b*!c*d+!b*c*d+!a*c*d+!a*!b*c,9,suboptimal,12
P34800,pdn,!b*c*d+!a*c*d+a*b*!c+!c*!d,8,suboptimal,11
P34800,pun,!b*c*d+!a*c*d+a*b*!c+!c*!d,8,suboptimal,14
P34801,pdn,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+a*b*!c,10,suboptimal,19
P34801,pun,b*!c*!d+a*!c*!d+!b*c*d+!a*c*d+a*b*!c,10,suboptimal,15
P34802,pdn,!a*!c*!d+!b*c*d+!a*c*d+a*b*!c,8,suboptimal,11
P34803,pdn,b*!c*!d+!b*c*d+!a*c*d+a*b*!c,8,suboptimal,13
P34803,pun,b*!c*!d+!b*c*d+!a*c*d+a*b*!c,8,suboptimal,10
P34806,pdn,!a*!b*!c*!d+!b*c*d+!a*c*d+a*b*!c,9,suboptimal,11
P34806,pun,!a*!b*!c*!d+!b*c*d+!a*c*d+a*b*!c,9,suboptimal,11
P34807,pdn,!b*c*d+!a*c*d+a*b*!c,7,suboptimal,8
P34807,pun,!b*c*d+!a*c*d+a*b*!c,7,suboptimal,10
P34808,pun,a*b*!c*d+!b*!c*!d+!a*!c*!d+!b*c*d+!a*c*d,9,suboptimal,18
P34809,pdn,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d,10,suboptimal,12
P34809,pun,a*!b*!c*!d+!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d,10,failed,
P34810,pdn,a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d,9,suboptimal,12
P34810,pun,a*b*!c*d+!a*!c*!d+!b*c*d+!a*c*d,9,suboptimal,17
P34811,pdn,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d,9,suboptimal,12
P34811,pun,!a*b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d,9,suboptimal,11
P34814,pdn,!a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d,9,suboptimal,14
P34814,pun,!a*!b*!c*!d+a*b*!c*d+!b*c*d+!a*c*d,9,suboptimal,15
P34815,pdn,a*b*!c*d+!b*c*d+!a*c*d,7,suboptimal,10
P34945,pdn,a*!c*!d+!b*d+!b*c+!a*b,8,suboptimal,11
P34945,pun,a*!c*!d+!b*d+!b*c+!a*b,8,suboptimal,9
P34947,pdn,b*!c*!d+!b*d+!b*c+!a*b,7,suboptimal,9
P34947,pun,b*!c*!d+!b*d+!b*c+!a*b,7,suboptimal,9
P34950,pdn,a*b*!c*!d+!b*d+!a*d+!b*c+!a*c+!a*!b,9,failed,
P34950,pun,a*b*!c*!d+!b*d+!a*d+!b*c+!a*c+!a*!b,9,suboptimal,16
P34951,pdn,a*b*!c*!d+!b*d+!a*d+!b*c+!a*c,8,suboptimal,12
P34951,pun,a*b*!c*!d+!b*d+!a*d+!b*c+!a*c,8,suboptimal,13
P34953,pun,!b*d+!b*c+a*!b+!a*b,6,suboptimal,8
P34958,pdn,!b*d+!a*d+!b*c+!a*c+!a*!b,6,suboptimal,7
P34958,pun,!b*d+!a*d+!b*c+!a*c+!a*!b,6,suboptimal,10
P34961,pun,a*!c*!d+!b*d+a*!b+!a*b,7,suboptimal,10
P34962,pdn,b*!c*!d+a*!b*c+!b*d+!a*!c+!a*b,9,suboptimal,13
P34962,pun,b*!c*!d+a*!b*c+!b*d+!a*!c+!a*b,9,suboptimal,13
P34963,pun,b*!c*!d+a*!b*c+!b*d+!a*b,8,suboptimal,9
P34966,pdn,a*b*!c*!d+!a*!b*!c+a*!b*c+!a*b*c+!b*d+!a*d,10,suboptimal,20
P34966,pun,a*b*!c*!d+!a*!b*!c+a*!b*c+!a*b*c+!b*d+!a*d,10,failed,
P34967,pdn,a*b*!c*!d+a*!b*c+!a*b*c+!b*d+!a*d,9,suboptimal,18
P34967,pun,a*b*!c*!d+a*!b*c+!a*b*c+!b*d+!a*d,9,suboptimal,14
P34968,pun,!b*d+!b*!c+a*!b+!a*b,6,suboptimal,8
P34969,pun,!b*d+a*!b+!a*b,5,suboptimal,6
P34971,pdn,a*!b*c+!b*d+!a*b,6,suboptimal,7
P34974,pdn,!a*!b*!c+a*!b*c+!a*b*c+!b*d+!a*d,8,suboptimal,9
P34974,pun,!a*!b*!c+a*!b*c+!a*b*c+!b*d+!a*d,8,suboptimal,12
P34975,pdn,a*!b*c+!a*b*c+!b*d+!a*d,6,suboptimal,8
P34975,pun,a*!b*c+!a*b*c+!b*d+!a*d,6,suboptimal,8
P34979,pdn,b*!c*!d+!b*d+!a*d+!a*c,7,suboptimal,8
P34980,pdn,a*!c*!d+!b*d+!a*d+!b*!c+!a*c,7,suboptimal,9
P34980,pun,a*!c*!d+!b*d+!a*d+!b*!c+!a*c,7,suboptimal,8
P34981,pdn,a*!c*!d+!b*d+!a*d+!a*c,7,suboptimal,8
P34982,pdn,a*b*!c*!d+!b*d+!a*d+!a*c+!a*!b,9,suboptimal,15
P34983,pdn,a*b*!c*!d+!b*d+!a*d+!a*c,8,suboptimal,11
P34985,pdn,a*!b*!c+!b*d+!a*c+!a*b,7,suboptimal,8
P34988,pdn,!b*d+!a*d+!b*!c+!a*c,5,suboptimal,6
P34988,pun,!b*d+!a*d+!b*!c+!a*c,5,suboptimal,6
P34989,pdn,a*!b*!c+!b*d+!a*d+!a*c,6,suboptimal,7
P34992,pun,!c*!d+!b*d+!a*b,6,suboptimal,7
P34994,pdn,b*!c*!d+!b*d+!a*!c+!a*b,7,suboptimal,8
P34994,pun,b*!c*!d+!b*d+!a*!c+!a*b,7,suboptimal,8
P34995,pdn,b*!c*!d+!b*d+!a*b,6,suboptimal,7
P34996,pdn,a*!c*!d+!a*b*c+!b*d+!a*d+!b*!c,8,suboptimal,9
P34996,pun,a*!c*!d+!a*b*c+!b*d+!a*d+!b*!c,8,suboptimal,13
P34997,pdn,a*!c*!d+!a*b*c+!b*d+!a*d,8,suboptimal,9
P34997,pun,a*!c*!d+!a*b*c+!b*d+!a*d,8,suboptimal,12
P34998,pdn,a*b*!c*!d+!a*!b*!c+!a*b*c+!b*d+!a*d,10,suboptimal,15
